Bracket Type=4,
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ChannelSelect,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
Unknown,Solvent_Blank_1_SZ_12062024_01,Solvent_Blank,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A1,3,,0,0,0,1,,,,,,,
Unknown,Process_Blank_12C_DnHz_1_SZ_12062024_02,Process_Blank_12C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A2,3,,0,0,0,1,,,,,,,
Unknown,Process_Blank_12C13C_DnHz_SZ_12062024_03,Process_Blank_12C13C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A3,3,,0,0,0,1,,,,,,,
Unknown,Pool_no_DnHz_1_12062024_04,Pool_no_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A4,3,,0,0,0,1,,,,,,,
Unknown,Standard_12C_DnHz_1_SZ_12062024_05,Standard_12C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A5,3,,0,0,0,1,,,,,,,
Unknown,Pool_12C_DnHz_1_SZ_12062024_06,Pool_12C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A6,3,,0,0,0,1,,,,,,,
Unknown,Pool_12C13C_DnHz_1_SZ_12062024_07,Pool_12C13C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A7,3,,0,0,0,1,,,,,,,
Unknown,Qstd_1_SZ_12062024_08,Qstd,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A8,3,,0,0,0,1,,,,,,,
Unknown,HSD3B1_PTC_D03_Basal_R2_12C_DnHz_SZ_12062024_09,D03_HSD3B1_PTC_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B1,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_B03_Basal_R3_12C_DnHz_SZ_12062024_10,B03_STS_KO_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B2,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_A01_Basal_R1_12C_DnHz_SZ_12062024_11,A01_STS_KO_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B3,3,,0,0,0,1,,,,,,,
Unknown,HSD3B1_PTC_C07_Basal_R1_12C_DnHz_SZ_12062024_12,C07_HSD3B1_PTC_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B4,3,,0,0,0,1,,,,,,,
Unknown,STS_PTC_C12_DHEAS_R1_12C_DnHz_SZ_12062024_13,C12_STS_PTC_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B5,3,,0,0,0,1,,,,,,,
Unknown,HSD3B1_PTC_C12_Basal_R1_12C_DnHz_SZ_12062024_14,C12_HSD3B1_PTC_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B6,3,,0,0,0,1,,,,,,,
Unknown,WT_Basal_2_12C_DnHz_SZ_12062024_15,WT_WT_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B7,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_A02_Basal_R2_12C_DnHz_SZ_12062024_16,A02_STS_KO_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B8,3,,0,0,0,1,,,,,,,
Unknown,STS_PTC_F10_DHEAS_R2_12C_DnHz_SZ_12062024_17,F10_STS_PTC_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B9,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_A02_DHEAS_R3_12C_DnHz_SZ_12062024_18,A02_STS_KO_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C1,3,,0,0,0,1,,,,,,,
Unknown,Pool_12C_DnHz_2_SZ_12062024_19,Pool_12C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A6,3,,0,0,0,1,,,,,,,
Unknown,Pool_12C13C_DnHz_2_SZ_12062024_20,Pool_12C13C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A7,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_A06_Basal_R3_12C_DnHz_SZ_12062024_21,A06_STS_CE_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C2,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_B08_DHEAS_R3_12C_DnHz_SZ_12062024_22,B08_STS_CE_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C3,3,,0,0,0,1,,,,,,,
Unknown,STS_PTC_D10_DHEAS_R2_12C_DnHz_SZ_12062024_23,D10_STS_PTC_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C4,3,,0,0,0,1,,,,,,,
Unknown,HSD3B1_PTC_C07_DHEAS_R1_12C_DnHz_SZ_12062024_24,C07_HSD3B1_PTC_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C5,3,,0,0,0,1,,,,,,,
Unknown,HSD3B1_PTC_C12_DHEAS_R2_12C_DnHz_SZ_12062024_25,C12_HSD3B1_PTC_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C6,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_C05_Basal_R2_12C_DnHz_SZ_12062024_26,C05_STS_CE_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C7,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_B08_Basal_R3_12C_DnHz_SZ_12062024_27,B08_STS_CE_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C8,3,,0,0,0,1,,,,,,,
Unknown,STS_PTC_D10_Basal_R3_12C_DnHz_SZ_12062024_28,D10_STS_PTC_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C9,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_B03_DHEAS_R1_12C_DnHz_SZ_12062024_29,B03_STS_KO_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D1,3,,0,0,0,1,,,,,,,
Unknown,WT_DHEAS_2_12C_DnHz_SZ_12062024_30,WT_WT_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D2,3,,0,0,0,1,,,,,,,
Unknown,Pool_12C_DnHz_3_SZ_12062024_31,Pool_12C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A6,3,,0,0,0,1,,,,,,,
Unknown,Pool_12C13C_DnHz_3_SZ_12062024_32,Pool_12C13C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A7,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_A06_DHEAS_R2_12C_DnHz_SZ_12062024_33,A06_STS_CE_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D3,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_A01_DHEAS_R2_12C_DnHz_SZ_12062024_34,A01_STS_KO_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D4,3,,0,0,0,1,,,,,,,
Unknown,STS_PTC_C12_Basal_R3_12C_DnHz_SZ_12062024_35,C12_STS_PTC_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D5,3,,0,0,0,1,,,,,,,
Unknown,STS_PTC_F10_Basal_R1_12C_DnHz_SZ_12062024_36,F10_STS_PTC_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D6,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_C05_DHEAS_R3_12C_DnHz_SZ_12062024_37,C05_STS_CE_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D7,3,,0,0,0,1,,,,,,,
Unknown,HSD3B1_PTC_D03_DHEAS_R3_12C_DnHz_SZ_12062024_38,D03_HSD3B1_PTC_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D8,3,,0,0,0,1,,,,,,,
Unknown,STS_PTC_C12_DHEAS_R2_12C_DnHz_SZ_12062024_39,C12_STS_PTC_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D9,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_A01_Basal_R2_12C_DnHz_SZ_12062024_40,A01_STS_KO_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E1,3,,0,0,0,1,,,,,,,
Unknown,HSD3B1_PTC_C12_DHEAS_R1_12C_DnHz_SZ_12062024_41,C12_HSD3B1_PTC_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E2,3,,0,0,0,1,,,,,,,
Unknown,STS_PTC_F10_Basal_R3_12C_DnHz_SZ_12062024_42,F10_STS_PTC_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E3,3,,0,0,0,1,,,,,,,
Unknown,Pool_12C_DnHz_4_SZ_12062024_43,Pool_12C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A6,3,,0,0,0,1,,,,,,,
Unknown,Pool_12C13C_DnHz_4_SZ_12062024_44,Pool_12C13C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A7,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_B03_DHEAS_R2_12C_DnHz_SZ_12062024_45,B03_STS_KO_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E4,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_C05_Basal_R3_12C_DnHz_SZ_12062024_46,C05_STS_CE_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E5,3,,0,0,0,1,,,,,,,
Unknown,HSD3B1_PTC_D03_Basal_R3_12C_DnHz_SZ_12062024_47,D03_HSD3B1_PTC_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E6,3,,0,0,0,1,,,,,,,
Unknown,HSD3B1_PTC_C12_Basal_R3_12C_DnHz_SZ_12062024_48,C12_HSD3B1_PTC_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E7,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_A06_DHEAS_R3_12C_DnHz_SZ_12062024_49,A06_STS_CE_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E8,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_A02_DHEAS_R2_12C_DnHz_SZ_12062024_50,A02_STS_KO_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E9,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_B03_Basal_R2_12C_DnHz_SZ_12062024_51,B03_STS_KO_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F1,3,,0,0,0,1,,,,,,,
Unknown,WT_Basal_3_12C_DnHz_SZ_12062024_52,WT_WT_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F2,3,,0,0,0,1,,,,,,,
Unknown,STS_KO_A02_Basal_R1_12C_DnHz_SZ_12062024_53,A02_STS_KO_Basal,D:\Shujian\12042024_STS_HSD3B1\DnHz,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F3,3,,0,0,0,1,,,,,,,
